,filename,age,full_utterance,preceding_item,preceding_item_type,succeeding_item,succeeding_item_type
902,Erbaugh/Kang/23.xml,46,"[('以后', 'post'), ('有空', 'adj'), ('的', 'nom'), ('时候', 'n')]",有空,adj,时候,n
903,Erbaugh/Kang/23.xml,46,"[('不', 'adv'), ('是', 'v:cop'), ('这样', 'pro:dem'), ('那个', 'co'), ('装', 'v'), ('的', 'cleft')]",装,v,NA,NA
904,Erbaugh/Kang/23.xml,46,"[('不', 'adv'), ('是', 'v:cop'), ('他', 'pro:per'), ('自己', 'pro:per'), ('要', 'v'), ('痛', 'adj'), ('的', 'nom')]",痛,adj,NA,NA
905,Erbaugh/Kang/23.xml,46,"[('那边', 'post'), ('的', 'poss')]",那边,post,NA,NA
906,Erbaugh/Kang/23.xml,46,"[('我', 'pro:per'), ('的', 'poss'), ('大', 'adj'), ('车子', 'n')]",我,pro:per,大,adj
907,Erbaugh/Kang/23.xml,46,"[('我', 'pro:per'), ('的', 'poss'), ('掉', 'v:resc'), ('了', 'asp')]",我,pro:per,掉,v:resc
908,Erbaugh/Kang/23.xml,46,"[('对', 'adj'), ('的', 'nom')]",对,adj,NA,NA
909,Erbaugh/Kang/23.xml,46,"[('谁', 'pro:wh'), ('给', 'prep'), ('你', 'pro:per'), ('讲', 'v'), ('的', 'cleft')]",讲,v,NA,NA
910,Erbaugh/Kang/23.xml,46,"[('给', 'prep'), ('我', 'pro:per'), ('穿', 'v'), ('的', 'cleft')]",穿,v,NA,NA
911,Erbaugh/Kang/23.xml,46,"[('谁', 'pro:wh'), ('给', 'prep'), ('我', 'pro:per'), ('买', 'v'), ('的', 'cleft')]",买,v,NA,NA
912,Erbaugh/Kang/23.xml,46,"[('你', 'pro:per'), ('给', 'prep'), ('我', 'pro:per'), ('买', 'v'), ('的', 'cleft')]",买,v,NA,NA
913,Erbaugh/Kang/23.xml,46,"[('爸爸', 'n:relat'), ('给', 'prep'), ('我', 'pro:per'), ('买', 'v'), ('的', 'cleft')]",买,v,NA,NA
914,Erbaugh/Kang/23.xml,46,"[('小指', 'n'), ('放在', 'v'), ('最', 'adv'), ('小', 'adj'), ('的', 'nom')]",小,adj,NA,NA
915,Erbaugh/Kang/23.xml,46,"[('你', 'pro:per'), ('要么', 'conj'), ('是', 'v:cop'), ('我们', 'pro:per'), ('家', 'n'), ('的', 'poss'), ('人', 'n'), ('嘛', 'sfp')]",家,n,人,n
916,Erbaugh/Kang/23.xml,46,"[('要么', 'conj'), ('是', 'v:cop'), ('我们', 'pro:per'), ('家', 'n'), ('的', 'poss'), ('夫人', 'n')]",家,n,夫人,n
917,Erbaugh/Kang/23.xml,46,"[('这', 'pro:dem'), ('是', 'v:cop'), ('我', 'pro:per'), ('的', 'poss'), ('车', 'n')]",我,pro:per,车,n
918,Erbaugh/Kang/23.xml,46,"[('才', 'adv'), ('不', 'adv'), ('是', 'v:cop'), ('你', 'pro:per'), ('的', 'poss'), ('车', 'n')]",你,pro:per,车,n
919,Erbaugh/Kang/23.xml,46,"[('谁', 'pro:wh'), ('来', 'v:dirc'), ('坐', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('车', 'n'), ('啊', 'sfp')]",我,pro:per,车,n
920,Erbaugh/Kang/23.xml,46,"[('这', 'pro:dem'), ('是', 'v:cop'), ('谁', 'pro:wh'), ('的', 'poss'), ('杯子', 'n'), ('啊', 'sfp')]",谁,pro:wh,杯子,n
921,Erbaugh/Kang/23.xml,46,"[('艾丽', 'n:prop'), ('的', 'poss'), ('妈妈', 'n:relat'), ('为', 'prep'), ('啥', 'pro:wh'), ('让', 'v'), ('妹妹', 'n:relat'), ('回家', 'v')]",艾丽,n:prop,妈妈,n:relat
922,Erbaugh/Kang/23.xml,46,"[('你', 'pro:per'), ('的', 'poss'), ('车祸', 'n'), ('的', 'poss'), ('意外', 'n')]",你,pro:per,车祸,n
923,Erbaugh/Kang/23.xml,46,"[('你', 'pro:per'), ('的', 'poss'), ('车祸', 'n'), ('的', 'poss'), ('意外', 'n')]",你,pro:per,车祸,n
924,Erbaugh/Kang/23.xml,46,"[('在', 'v'), ('xxx', ''), ('路', 'n'), ('的', 'poss'), ('那个', 'co'), ('亭子', 'n'), ('那', 'pro:dem')]",路,n,那个,co
925,Erbaugh/Kang/23.xml,46,"[('我', 'pro:per'), ('的', 'poss'), ('钱', 'n'), ('在', 'prep'), ('口袋', 'n'), ('里', 'post')]",我,pro:per,钱,n
926,Erbaugh/Kang/23.xml,46,"[('好', 'adj'), ('的', 'nom'), ('再见', 'v')]",好,adj,再见,v
927,Erbaugh/Kang/23.xml,46,"[('我', 'pro:per'), ('不', 'adv'), ('要', 'v'), ('新', 'adj'), ('的', 'nom')]",新,adj,NA,NA
928,Erbaugh/Kang/23.xml,46,"[('我', 'pro:per'), ('用', 'v'), ('带', 'v'), ('手套', 'n'), ('的', 'poss'), ('了', 'asp')]",手套,n,了,asp
929,Erbaugh/Kang/23.xml,46,"[('我', 'pro:per'), ('回来', 'v'), ('的', 'cleft'), ('时候', 'n'), ('还', 'adv'), ('要', 'v:aux'), ('上班', 'v')]",回来,v,时候,n
930,Erbaugh/Kang/23.xml,46,"[('大', 'adj'), ('杯', 'n'), ('的', 'poss'), ('xxx', '')]",杯,n,xxx,
931,Erbaugh/Kang/23.xml,46,"[('谁', 'pro:wh'), ('的', 'poss'), ('这', 'pro:dem'), ('杯', 'n')]",谁,pro:wh,这,pro:dem
932,Erbaugh/Kang/23.xml,46,"[('还', 'adv'), ('能', 'v:aux'), ('开车', 'v'), ('的', 'cleft'), ('样', 'n')]",开车,v,样,n
933,Erbaugh/Kang/23.xml,46,"[('本来', 'adv'), ('是', 'v:cop'), ('很', 'adv'), ('矮', 'adj'), ('的', 'nom')]",矮,adj,NA,NA
934,Erbaugh/Laohu/01.xml,24,"[('哎呀', 'co'), ('都', 'adv'), ('没有', 'adv'), ('那个', 'co'), ('插', 'v'), ('的', 'cleft')]",插,v,NA,NA
935,Erbaugh/Laohu/01.xml,24,"[('xxx', ''), ('的', 'poss')]",xxx,,NA,NA
936,Erbaugh/Laohu/01.xml,24,"[('游泳', 'v'), ('的', 'cleft')]",游泳,v,NA,NA
937,Erbaugh/Laohu/01.xml,24,"[('看', 'v'), ('近', 'adj'), ('路', 'n'), ('的', 'poss')]",路,n,NA,NA
938,Erbaugh/Laohu/01.xml,24,"[('是', 'v:cop'), ('我', 'pro:per'), ('的', 'poss'), ('录音机', 'n')]",我,pro:per,录音机,n
939,Erbaugh/Laohu/01.xml,24,"[('是', 'v:cop'), ('我', 'pro:per'), ('的', 'poss'), ('录', ''), ('录音机', 'n'), ('子', 'n')]",我,pro:per,录,
940,Erbaugh/Laohu/02.xml,24,"[('我', 'pro:per'), ('的', 'poss'), ('爸爸', 'n:relat')]",我,pro:per,爸爸,n:relat
941,Erbaugh/Laohu/02.xml,24,"[('我', 'pro:per'), ('的', 'cleft')]",我,pro:per,NA,NA
942,Erbaugh/Laohu/02.xml,24,"[('看', 'v'), ('我', 'pro:per'), ('的', 'poss')]",我,pro:per,NA,NA
943,Erbaugh/Laohu/02.xml,24,"[('我', 'pro:per'), ('的', 'cleft')]",我,pro:per,NA,NA
944,Erbaugh/Laohu/02.xml,24,"[('我', 'pro:per'), ('做', 'v'), ('的', 'cleft')]",做,v,NA,NA
945,Erbaugh/Laohu/02.xml,24,"[('自己', 'pro:per'), ('的', 'cleft')]",自己,pro:per,NA,NA
946,Erbaugh/Laohu/02.xml,24,"[('这', 'pro:dem'), ('是', 'v:cop'), ('他', 'pro:per'), ('的', 'poss')]",他,pro:per,NA,NA
947,Erbaugh/Laohu/02.xml,24,"[('他', 'pro:per'), ('的', 'cleft')]",他,pro:per,NA,NA
948,Erbaugh/Laohu/02.xml,24,"[('我', 'pro:per'), ('的', 'poss'), ('汽车', 'n')]",我,pro:per,汽车,n
949,Erbaugh/Laohu/02.xml,24,"[('我', 'pro:per'), ('的', 'poss'), ('汽车', 'n')]",我,pro:per,汽车,n
950,Erbaugh/Laohu/02.xml,24,"[('我', 'pro:per'), ('的', 'poss'), ('汽车', 'n')]",我,pro:per,汽车,n
951,Erbaugh/Laohu/02.xml,24,"[('糖', 'n'), ('的', 'poss'), ('纸', 'n')]",糖,n,纸,n
952,Erbaugh/Laohu/02.xml,24,"[('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
953,Erbaugh/Laohu/02.xml,24,"[('是', 'v:cop'), ('黑', 'v'), ('的', 'cleft')]",黑,v,NA,NA
954,Erbaugh/Laohu/02.xml,24,"[('袋子', 'n'), ('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
955,Erbaugh/Laohu/02.xml,24,"[('这', 'pro:dem'), ('是', 'v:cop'), ('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
956,Erbaugh/Laohu/02.xml,24,"[('这', 'pro:dem'), ('是', 'v:cop'), ('蓝', 'n'), ('的', 'poss')]",蓝,n,NA,NA
957,Erbaugh/Laohu/02.xml,24,"[('这', 'pro:dem'), ('是', 'v:cop'), ('黄', 'n'), ('的', 'poss')]",黄,n,NA,NA
958,Erbaugh/Laohu/02.xml,24,"[('这', 'pro:dem'), ('是', 'v:cop'), ('白', 'n:prop'), ('的', 'poss')]",白,n:prop,NA,NA
959,Erbaugh/Laohu/02.xml,24,"[('白', 'n:prop'), ('的', 'poss')]",白,n:prop,NA,NA
960,Erbaugh/Laohu/02.xml,24,"[('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
961,Erbaugh/Laohu/02.xml,24,"[('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
962,Erbaugh/Laohu/02.xml,24,"[('那', 'pro:dem'), ('是', 'v:cop'), ('白', 'n:prop'), ('的', 'poss')]",白,n:prop,NA,NA
963,Erbaugh/Laohu/02.xml,24,"[('就是', 'co:int'), ('白', 'n:prop'), ('的', 'poss')]",白,n:prop,NA,NA
964,Erbaugh/Laohu/02.xml,24,"[('白', 'n:prop'), ('的', 'poss')]",白,n:prop,NA,NA
965,Erbaugh/Laohu/02.xml,24,"[('黑', 'v'), ('的', 'cleft')]",黑,v,NA,NA
966,Erbaugh/Laohu/02.xml,24,"[('黑', 'v'), ('的', 'cleft')]",黑,v,NA,NA
967,Erbaugh/Laohu/02.xml,24,"[('黑', 'v'), ('的', 'cleft')]",黑,v,NA,NA
968,Erbaugh/Laohu/02.xml,24,"[('蓝色', 'adj'), ('的', 'nom')]",蓝色,adj,NA,NA
969,Erbaugh/Laohu/02.xml,24,"[('蓝色', 'adj'), ('的', 'nom')]",蓝色,adj,NA,NA
970,Erbaugh/Laohu/02.xml,24,"[('蓝色', ''), ('蓝色', 'adj'), ('的', 'nom')]",蓝色,adj,NA,NA
971,Erbaugh/Laohu/03.xml,24,"[('我', 'pro:per'), ('的', 'cleft')]",我,pro:per,NA,NA
972,Erbaugh/Laohu/03.xml,24,"[('唱歌', 'v'), ('的', 'cleft')]",唱歌,v,NA,NA
973,Erbaugh/Laohu/03.xml,24,"[('爬', 'v'), ('楼梯', 'n'), ('的', 'poss')]",楼梯,n,NA,NA
974,Erbaugh/Laohu/03.xml,24,"[('高', 'adj'), ('式', 'cl'), ('的', 'cleft'), ('枪', 'n')]",式,cl,枪,n
975,Erbaugh/Laohu/03.xml,24,"[('马', 'n'), ('的', 'poss')]",马,n,NA,NA
976,Erbaugh/Laohu/03.xml,24,"[('打球', 'v'), ('的', 'cleft')]",打球,v,NA,NA
977,Erbaugh/Laohu/03.xml,24,"[('红红', 'adj'), ('的', 'poss')]",红红,adj,NA,NA
978,Erbaugh/Laohu/03.xml,24,"[('妈妈', 'n:relat'), ('红红', ''), ('的', ''), ('红红', 'adj'), ('的', 'poss')]",红红,,红红,adj
979,Erbaugh/Laohu/03.xml,24,"[('妈妈', 'n:relat'), ('红红', ''), ('的', ''), ('红红', 'adj'), ('的', 'poss')]",红红,adj,NA,NA
980,Erbaugh/Laohu/03.xml,24,"[('这', 'pro:dem'), ('是', 'v:cop'), ('红红', ''), ('的', ''), ('红红', 'adj'), ('的', 'poss')]",红红,,红红,adj
981,Erbaugh/Laohu/03.xml,24,"[('这', 'pro:dem'), ('是', 'v:cop'), ('红红', ''), ('的', ''), ('红红', 'adj'), ('的', 'poss')]",红红,adj,NA,NA
982,Erbaugh/Laohu/03.xml,24,"[('这', 'pro:dem'), ('是', 'v:cop'), ('红红', 'adj'), ('的', 'poss')]",红红,adj,NA,NA
983,Erbaugh/Laohu/03.xml,24,"[('黑黑', ''), ('的', ''), ('黑黑', 'v'), ('的', 'cleft')]",黑黑,,黑黑,v
984,Erbaugh/Laohu/03.xml,24,"[('黑黑', ''), ('的', ''), ('黑黑', 'v'), ('的', 'cleft')]",黑黑,v,NA,NA
985,Erbaugh/Laohu/03.xml,24,"[('蓝', 'n'), ('的', 'poss')]",蓝,n,NA,NA
986,Erbaugh/Laohu/03.xml,24,"[('蓝色', ''), ('的', ''), ('蓝色', 'adj'), ('的', 'nom')]",蓝色,,蓝色,adj
987,Erbaugh/Laohu/03.xml,24,"[('蓝色', ''), ('的', ''), ('蓝色', 'adj'), ('的', 'nom')]",蓝色,adj,NA,NA
988,Erbaugh/Laohu/03.xml,24,"[('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
989,Erbaugh/Laohu/03.xml,24,"[('黄', 'n'), ('的', 'poss')]",黄,n,NA,NA
990,Erbaugh/Laohu/03.xml,24,"[('红色', 'adj'), ('的', 'nom')]",红色,adj,NA,NA
991,Erbaugh/Laohu/03.xml,24,"[('绿', 'adj'), ('色', 'cl'), ('的', 'cleft')]",色,cl,NA,NA
992,Erbaugh/Laohu/03.xml,24,"[('绿色', ''), ('的', ''), ('绿色', 'adj'), ('的', 'nom')]",绿色,,绿色,adj
993,Erbaugh/Laohu/03.xml,24,"[('绿色', ''), ('的', ''), ('绿色', 'adj'), ('的', 'nom')]",绿色,adj,NA,NA
994,Erbaugh/Laohu/03.xml,24,"[('红色', 'adj'), ('的', 'nom')]",红色,adj,NA,NA
995,Erbaugh/Laohu/03.xml,24,"[('爸爸', 'n:relat'), ('的', 'poss'), ('床', 'n')]",爸爸,n:relat,床,n
996,Erbaugh/Laohu/03.xml,24,"[('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
997,Erbaugh/Laohu/03.xml,24,"[('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
998,Erbaugh/Laohu/03.xml,24,"[('蓝色', 'adj'), ('的', 'nom')]",蓝色,adj,NA,NA
999,Erbaugh/Laohu/03.xml,24,"[('黑', 'v'), ('的', 'cleft')]",黑,v,NA,NA
1000,Erbaugh/Laohu/03.xml,24,"[('黑色', 'adj'), ('的', 'nom')]",黑色,adj,NA,NA
1001,Erbaugh/Laohu/03.xml,24,"[('坏', 'adj'), ('的', ''), ('坏', 'adj'), ('的', 'nom')]",坏,adj,坏,adj
1002,Erbaugh/Laohu/03.xml,24,"[('坏', 'adj'), ('的', ''), ('坏', 'adj'), ('的', 'nom')]",坏,adj,NA,NA
1003,Erbaugh/Laohu/03.xml,24,"[('绿色', ''), ('的', ''), ('绿色', 'adj'), ('的', 'nom'), ('绿色', 'adj'), ('的', 'nom')]",绿色,,绿色,adj
1004,Erbaugh/Laohu/03.xml,24,"[('绿色', ''), ('的', ''), ('绿色', 'adj'), ('的', 'nom'), ('绿色', 'adj'), ('的', 'nom')]",绿色,adj,NA,NA
1005,Erbaugh/Laohu/03.xml,24,"[('绿色', ''), ('的', ''), ('绿色', 'adj'), ('的', 'nom'), ('绿色', 'adj'), ('的', 'nom')]",绿色,adj,NA,NA
1006,Erbaugh/Laohu/03.xml,24,"[('黑色', 'adj'), ('的', 'nom')]",黑色,adj,NA,NA
1007,Erbaugh/Laohu/03.xml,24,"[('黑色', 'adj'), ('的', 'nom')]",黑色,adj,NA,NA
1008,Erbaugh/Laohu/03.xml,24,"[('这', 'pro:dem'), ('是', 'v:cop'), ('蓝色', 'adj'), ('的', 'nom')]",蓝色,adj,NA,NA
1009,Erbaugh/Laohu/03.xml,24,"[('黑', 'v'), ('的', 'cleft')]",黑,v,NA,NA
1010,Erbaugh/Laohu/03.xml,24,"[('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
1011,Erbaugh/Laohu/03.xml,24,"[('黑', 'v'), ('的', 'cleft')]",黑,v,NA,NA
1012,Erbaugh/Laohu/03.xml,24,"[('这', ''), ('个', ''), ('黑', ''), ('的', ''), ('这', 'det'), ('个', 'cl'), ('黑', 'v'), ('的', 'cleft')]",黑,,这,det
1013,Erbaugh/Laohu/03.xml,24,"[('这', ''), ('个', ''), ('黑', ''), ('的', ''), ('这', 'det'), ('个', 'cl'), ('黑', 'v'), ('的', 'cleft')]",黑,v,NA,NA
1014,Erbaugh/Laohu/03.xml,24,"[('三', ''), ('个', ''), ('黑', ''), ('的', ''), ('三', 'num'), ('个', 'cl'), ('黑', 'v'), ('的', 'cleft')]",黑,,三,num
1015,Erbaugh/Laohu/03.xml,24,"[('三', ''), ('个', ''), ('黑', ''), ('的', ''), ('三', 'num'), ('个', 'cl'), ('黑', 'v'), ('的', 'cleft')]",黑,v,NA,NA
1016,Erbaugh/Laohu/03.xml,24,"[('这', ''), ('是', ''), ('绿色', ''), ('的', ''), ('这', 'pro:dem'), ('是', 'v:cop'), ('绿色', 'adj'), ('的', 'nom')]",绿色,,这,pro:dem
1017,Erbaugh/Laohu/03.xml,24,"[('这', ''), ('是', ''), ('绿色', ''), ('的', ''), ('这', 'pro:dem'), ('是', 'v:cop'), ('绿色', 'adj'), ('的', 'nom')]",绿色,adj,NA,NA
1018,Erbaugh/Laohu/03.xml,24,"[('蓝色', 'adj'), ('的', 'nom'), ('呢', 'sfp')]",蓝色,adj,呢,sfp
1019,Erbaugh/Laohu/03.xml,24,"[('这', 'pro:dem'), ('是', 'v:cop'), ('蓝色', 'adj'), ('的', 'nom')]",蓝色,adj,NA,NA
1020,Erbaugh/Laohu/03.xml,24,"[('拿', ''), ('红', ''), ('的', ''), ('拿', 'v'), ('红', 'adj'), ('的', 'nom')]",红,,拿,v
1021,Erbaugh/Laohu/03.xml,24,"[('拿', ''), ('红', ''), ('的', ''), ('拿', 'v'), ('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
1022,Erbaugh/Laohu/03.xml,24,"[('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
1023,Erbaugh/Laohu/03.xml,24,"[('红', 'adj'), ('的', 'nom'), ('拿', 'v'), ('来', 'v:dirc')]",红,adj,拿,v
1024,Erbaugh/Laohu/03.xml,24,"[('这', ''), ('个', ''), ('红', ''), ('的', ''), ('这', 'det'), ('个', 'cl'), ('红', 'adj'), ('的', 'nom')]",红,,这,det
1025,Erbaugh/Laohu/03.xml,24,"[('这', ''), ('个', ''), ('红', ''), ('的', ''), ('这', 'det'), ('个', 'cl'), ('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
1026,Erbaugh/Laohu/03.xml,24,"[('三', ''), ('个', ''), ('红', ''), ('的', ''), ('三', 'num'), ('个', 'cl'), ('红', 'adj'), ('的', 'nom')]",红,,三,num
1027,Erbaugh/Laohu/03.xml,24,"[('三', ''), ('个', ''), ('红', ''), ('的', ''), ('三', 'num'), ('个', 'cl'), ('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
1028,Erbaugh/Laohu/03.xml,24,"[('黑', 'v'), ('的', 'cleft')]",黑,v,NA,NA
1029,Erbaugh/Laohu/03.xml,24,"[('我', 'pro:per'), ('自己', 'pro:per'), ('做', 'v'), ('的', 'cleft')]",做,v,NA,NA
1030,Erbaugh/Laohu/04.xml,24,"[('会', 'n'), ('的', 'poss')]",会,n,NA,NA
1031,Erbaugh/Laohu/04.xml,24,"[('不', 'adv'), ('会', 'v:resc'), ('的', 'poss')]",会,v:resc,NA,NA
1032,Erbaugh/Laohu/04.xml,24,"[('旧', 'adj'), ('的', 'nom')]",旧,adj,NA,NA
1033,Erbaugh/Laohu/04.xml,24,"[('对', 'adj'), ('的', 'nom')]",对,adj,NA,NA
1034,Erbaugh/Laohu/04.xml,24,"[('大大', 'adj'), ('的', 'poss')]",大大,adj,NA,NA
1035,Erbaugh/Laohu/04.xml,24,"[('红色', 'adj'), ('的', 'nom')]",红色,adj,NA,NA
1036,Erbaugh/Laohu/04.xml,24,"[('黑色', 'adj'), ('的', 'nom')]",黑色,adj,NA,NA
1037,Erbaugh/Laohu/04.xml,24,"[('蓝色', 'adj'), ('的', 'nom')]",蓝色,adj,NA,NA
1038,Erbaugh/Laohu/04.xml,24,"[('黑', 'v'), ('的', 'cleft')]",黑,v,NA,NA
1039,Erbaugh/Laohu/04.xml,24,"[('黑', 'v'), ('的', 'cleft')]",黑,v,NA,NA
1040,Erbaugh/Laohu/04.xml,24,"[('黑色', 'adj'), ('的', 'nom')]",黑色,adj,NA,NA
1041,Erbaugh/Laohu/04.xml,24,"[('黑色', 'adj'), ('的', 'nom')]",黑色,adj,NA,NA
1042,Erbaugh/Laohu/04.xml,24,"[('黑色', 'adj'), ('的', 'nom')]",黑色,adj,NA,NA
1043,Erbaugh/Laohu/04.xml,24,"[('红色', 'adj'), ('的', 'nom')]",红色,adj,NA,NA
1044,Erbaugh/Laohu/04.xml,24,"[('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
1045,Erbaugh/Laohu/04.xml,24,"[('这', 'pro:dem'), ('是', 'v:cop'), ('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
1046,Erbaugh/Laohu/04.xml,24,"[('黑色', 'adj'), ('的', 'nom')]",黑色,adj,NA,NA
1047,Erbaugh/Laohu/04.xml,24,"[('红', 'adj'), ('的', 'nom'), ('青青', 'adj'), ('的', 'cleft'), ('呀', 'sfp')]",红,adj,青青,adj
1048,Erbaugh/Laohu/04.xml,24,"[('红', 'adj'), ('的', 'nom'), ('青青', 'adj'), ('的', 'cleft'), ('呀', 'sfp')]",青青,adj,呀,sfp
1049,Erbaugh/Laohu/04.xml,24,"[('轻轻', 'adj'), ('的', 'poss')]",轻轻,adj,NA,NA
1050,Erbaugh/Laohu/04.xml,24,"[('青青', 'adj'), ('的', 'poss')]",青青,adj,NA,NA
1051,Erbaugh/Laohu/05.xml,24,"[('新', 'adj'), ('的', 'nom')]",新,adj,NA,NA
1052,Erbaugh/Laohu/05.xml,24,"[('我', 'pro:per'), ('的', 'poss'), ('东西', 'n')]",我,pro:per,东西,n
1053,Erbaugh/Laohu/05.xml,24,"[('我', 'pro:per'), ('的', 'poss'), ('东西', 'n')]",我,pro:per,东西,n
1054,Erbaugh/Laohu/05.xml,24,"[('不', ''), ('是', ''), ('你', ''), ('的', ''), ('不', 'adv'), ('是', 'v:cop'), ('你', 'pro:per'), ('的', 'poss')]",你,,不,adv
1055,Erbaugh/Laohu/05.xml,24,"[('不', ''), ('是', ''), ('你', ''), ('的', ''), ('不', 'adv'), ('是', 'v:cop'), ('你', 'pro:per'), ('的', 'poss')]",你,pro:per,NA,NA
1056,Erbaugh/Laohu/05.xml,24,"[('是', 'v:cop'), ('我', 'pro:per'), ('的', 'poss')]",我,pro:per,NA,NA
1057,Erbaugh/Laohu/05.xml,24,"[('我', 'pro:per'), ('的', 'cleft')]",我,pro:per,NA,NA
1058,Erbaugh/Laohu/05.xml,24,"[('我', 'pro:per'), ('的', 'poss'), ('汽车', 'n')]",我,pro:per,汽车,n
1059,Erbaugh/Laohu/05.xml,24,"[('擦', 'v'), ('东西', 'n'), ('的', 'poss')]",东西,n,NA,NA
1060,Erbaugh/Laohu/05.xml,24,"[('去', 'v:dirc'), ('过去', 'v:dirc'), ('吃', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('xxx', '')]",我,pro:per,xxx,
1061,Erbaugh/Laohu/05.xml,24,"[('这', 'pro:dem'), ('是', 'v:cop'), ('谁', 'pro:wh'), ('的', 'poss')]",谁,pro:wh,NA,NA
1062,Erbaugh/Laohu/05.xml,24,"[('我', 'pro:per'), ('的', 'poss'), ('东西', 'n')]",我,pro:per,东西,n
1063,Erbaugh/Laohu/05.xml,24,"[('我', 'pro:per'), ('的', 'cleft')]",我,pro:per,NA,NA
1064,Erbaugh/Laohu/05.xml,24,"[('这', 'pro:dem'), ('我', 'pro:per'), ('的', 'poss')]",我,pro:per,NA,NA
1065,Erbaugh/Laohu/06.xml,25,"[('我', 'pro:per'), ('的', 'cleft')]",我,pro:per,NA,NA
1066,Erbaugh/Laohu/06.xml,25,"[('新', 'adj'), ('的', 'nom')]",新,adj,NA,NA
1067,Erbaugh/Laohu/06.xml,25,"[('装', 'v'), ('东西', 'n'), ('的', 'poss')]",东西,n,NA,NA
1068,Erbaugh/Laohu/06.xml,25,"[('装', 'v'), ('东西', 'n'), ('的', 'poss')]",东西,n,NA,NA
1069,Erbaugh/Laohu/07.xml,25,"[('这', 'pro:dem'), ('是', 'v:cop'), ('我', 'pro:per'), ('的', 'poss')]",我,pro:per,NA,NA
1070,Erbaugh/Laohu/07.xml,25,"[('这', 'pro:dem'), ('是', 'v:cop'), ('我', 'pro:per'), ('的', 'poss')]",我,pro:per,NA,NA
1071,Erbaugh/Laohu/07.xml,25,"[('这', 'pro:dem'), ('是', 'v:cop'), ('我', 'pro:per'), ('的', 'poss')]",我,pro:per,NA,NA
1072,Erbaugh/Laohu/07.xml,25,"[('这', 'pro:dem'), ('是', 'v:cop'), ('你', 'pro:per'), ('的', 'poss')]",你,pro:per,NA,NA
1073,Erbaugh/Laohu/07.xml,25,"[('这', 'pro:dem'), ('是', 'v:cop'), ('你', 'pro:per'), ('的', 'poss')]",你,pro:per,NA,NA
1074,Erbaugh/Laohu/07.xml,25,"[('小', 'adj'), ('的', 'nom')]",小,adj,NA,NA
1075,Erbaugh/Laohu/07.xml,25,"[('大', 'adj'), ('的', ''), ('大', 'adj'), ('的', 'nom')]",大,adj,大,adj
1076,Erbaugh/Laohu/07.xml,25,"[('大', 'adj'), ('的', ''), ('大', 'adj'), ('的', 'nom')]",大,adj,NA,NA
1077,Erbaugh/Laohu/07.xml,25,"[('有', 'v'), ('大', 'adj'), ('的', 'nom'), ('有', 'v'), ('小', 'adj'), ('的', 'nom')]",大,adj,NA,NA
1078,Erbaugh/Laohu/07.xml,25,"[('有', 'v'), ('大', 'adj'), ('的', 'nom'), ('有', 'v'), ('小', 'adj'), ('的', 'nom')]",大,adj,NA,NA
1079,Erbaugh/Laohu/07.xml,25,"[('小', 'adj'), ('的', 'nom')]",小,adj,NA,NA
1080,Erbaugh/Laohu/07.xml,25,"[('大', 'adj'), ('的', 'nom')]",大,adj,NA,NA
1081,Erbaugh/Laohu/07.xml,25,"[('大', 'adj'), ('的', 'nom'), ('也', 'adv'), ('在', 'adv'), ('叫', 'v')]",大,adj,也,adv
1082,Erbaugh/Peng/01.xml,22,"[('又', 'adv'), ('会', 'v:aux'), ('有关', 'v'), ('在', 'prep'), ('里面', 'post'), ('的', 'poss')]",里面,post,NA,NA
1083,Erbaugh/Peng/01.xml,22,"[('好', 'adv'), ('小', 'adj'), ('的', 'nom')]",小,adj,NA,NA
1084,Erbaugh/Peng/01.xml,22,"[('画', 'v'), ('xxx', ''), ('苹果', 'n'), ('的', 'poss')]",苹果,n,NA,NA
1085,Erbaugh/Peng/01.xml,22,"[('怎么', 'adv:wh'), ('搞', 'v'), ('的', 'cleft')]",搞,v,NA,NA
1086,Erbaugh/Peng/01.xml,22,"[('妹妹', 'n:relat'), ('画', 'v'), ('的', 'cleft')]",画,v,NA,NA
1087,Erbaugh/Peng/01.xml,22,"[('画', 'v'), ('xxx', ''), ('的', 'cleft'), ('嘛', 'sfp')]",xxx,,嘛,sfp
